Competitior Name,Country of Origin,Age,Stage,Composer,Piece,Ranking,Cliburn Yr,Column3
Yuan Sheng,China,25,Preliminary,Debussy,La fille aux cheveux de lin from Preludes Book I,Preliminary,10th,Impressionistic
Yuan Sheng,China,25,Preliminary,Debussy,La sErEnade interrompue from Preludes Book I,Preliminary,10th,Impressionistic
Yuan Sheng,China,25,Preliminary,Scriabin,"Sonata No.2 in G-sharp Minor Op.19 (""Sonata-Fantasy"")",Preliminary,10th,Romantic
Yuan Sheng,China,25,Semifinal Chamber,Franck,Piano Quintet in F minor,Preliminary,10th,Romantic
Yuan Sheng,China,25,Semifinal Recital,Ravel,Le Tombeau de Couperin,Preliminary,10th,Impressionistic
Yuan Sheng,China,25,Semifinal Recital,Mozart,Nine Variations in D major on a Minuet of Duport K.573,Preliminary,10th,Classical
Yuan Sheng,China,25,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Yuan Sheng,China,25,Semifinal Recital,Chopin,Barcarolle in F-sharp Major Op.60,Preliminary,10th,Romantic
Yuan Sheng,China,25,Semifinal Recital,Chopin,Andante Spianato and Grande Polonaise Brillante in E-flat Major Op.22,Preliminary,10th,Romantic
Yuan Sheng,China,25,Final Concerti,Mozart,Piano Concerto No.9 in E-flat major K.271,Preliminary,10th,Classical
Yuan Sheng,China,25,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,10th,Romantic
Margarita Shevchenko,Russia,29,Preliminary,Bach,English Suite No.3 in G minor BWV 808,Preliminary,10th,Baroque
Margarita Shevchenko,Russia,29,Preliminary,Schubert,Impromptu in F minor Op.142 No.1,Preliminary,10th,Romantic
Margarita Shevchenko,Russia,29,Preliminary,Chopin,Scherzo No.4 in E major Op.54,Preliminary,10th,Romantic
Margarita Shevchenko,Russia,29,Preliminary,Chopin,Waltz in E-flat major Op.18,Preliminary,10th,Romantic
Margarita Shevchenko,Russia,29,Preliminary,Chopin,Waltz in F major Op.34 No.3,Preliminary,10th,Romantic
Margarita Shevchenko,Russia,29,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
Margarita Shevchenko,Russia,29,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Margarita Shevchenko,Russia,29,Semifinal Recital,Beethoven,Sonata in E-flat major Op.31 No.3,Preliminary,10th,Classical
Margarita Shevchenko,Russia,29,Semifinal Recital,Rachmaninoff,Moments musicaux Op.16,Preliminary,10th,Romantic
Margarita Shevchenko,Russia,29,Semifinal Recital,Vine,Sonata No.1,Preliminary,10th,Contemporary
Margarita Shevchenko,Russia,29,Final Concerti,Beethoven,Piano Concerto No.4 in G major Op.58,Preliminary,10th,Classical
Margarita Shevchenko,Russia,29,Final Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,10th,Romantic
Christopher Shih,United States,24,Preliminary,Bach,Prelude and Fugue in F major BWV 880,Preliminary,10th,Baroque
Christopher Shih,United States,24,Preliminary,Bach,Prelude and Fugue in F minor BWV 881,Preliminary,10th,Baroque
Christopher Shih,United States,24,Preliminary,Chopin,Barcarolle in F-sharp Major Op.60,Preliminary,10th,Romantic
Christopher Shih,United States,24,Preliminary,Chopin,Ballade No.4 in F minor Op.52,Preliminary,10th,Romantic
Christopher Shih,United States,24,Preliminary,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,10th,Contemporary
Christopher Shih,United States,24,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Preliminary,10th,Romantic
Christopher Shih,United States,24,Semifinal Recital,Mozart,Sonata in D major K.311,Preliminary,10th,Classical
Christopher Shih,United States,24,Semifinal Recital,Ravel,Gaspard de la nuit,Preliminary,10th,Impressionistic
Christopher Shih,United States,24,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Christopher Shih,United States,24,Semifinal Recital,Brahms,Variations and Fugue on a Theme of Handel Op.24,Preliminary,10th,Romantic
Christopher Shih,United States,24,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,Preliminary,10th,Classical
Christopher Shih,United States,24,Final Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,10th,Romantic
Niklas Sivelöv,Sweden,29,Preliminary,Beethoven,Sonata in C minor Op.111,Preliminary,10th,Classical
Niklas Sivelöv,Sweden,29,Preliminary,Schumann,Sonata No.2 in G minor Op.22,Preliminary,10th,Romantic
Niklas Sivelöv,Sweden,29,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
Niklas Sivelöv,Sweden,29,Semifinal Recital,Bach,Italian Concerto BWV 971,Preliminary,10th,Baroque
Niklas Sivelöv,Sweden,29,Semifinal Recital,Schumann,Kreisleriana Op.16,Preliminary,10th,Romantic
Niklas Sivelöv,Sweden,29,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Niklas Sivelöv,Sweden,29,Semifinal Recital,Ginastera,Sonata No.1 Op.22,Preliminary,10th,Contemporary
Niklas Sivelöv,Sweden,29,Final Concerti,Beethoven,Piano Concerto No.4 in G major Op.58,Preliminary,10th,Classical
Niklas Sivelöv,Sweden,29,Final Concerti,Rachmaninoff,Piano Concerto No.1 in F-sharp minor Op.1,Preliminary,10th,Romantic
Katia Skanavi,Russia,25,Preliminary,Liszt,Sonetto 123 del Petrarca,Finalist,10th,Romantic
Katia Skanavi,Russia,25,Preliminary,Schubert,Sonata in A minor D. 784,Finalist,10th,Romantic
Katia Skanavi,Russia,25,Preliminary,Schumann,"Variations on the name ""Abegg "" Op.1",Finalist,10th,Romantic
Katia Skanavi,Russia,25,Preliminary,Vine,Sonata No.1,Finalist,10th,Contemporary
Katia Skanavi,Russia,25,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Finalist,10th,Romantic
Katia Skanavi,Russia,25,Semifinal Recital,Chopin,Andante Spianato and Grande Polonaise Brillantein E-flat major Op.22,Finalist,10th,Romantic
Katia Skanavi,Russia,25,Semifinal Recital,Bolcom,Nine Bagatelles,Finalist,10th,Contemporary
Katia Skanavi,Russia,25,Semifinal Recital,Schumann,Kinderszenen Op.15,Finalist,10th,Romantic
Katia Skanavi,Russia,25,Semifinal Recital,Chopin,Sonata No.2 in B-flat minor Op.35,Finalist,10th,Romantic
Katia Skanavi,Russia,25,Semifinal Recital,Handel,Chaconne in G major,Finalist,10th,Baroque
Katia Skanavi,Russia,25,Final Concerti,Saint-Saëns,Piano Concerto No.2 in G minor Op.22,Finalist,10th,Romantic
Katia Skanavi,Russia,25,Final Concerti,Rachmaninoff,Rhapsody on a Theme of Paganini Op.43,Finalist,10th,Romantic
Alex Slobodyanik,Russia,22,Preliminary,Chopin,"Polonaise in A-flat Major Op.53 ""Heroic""",Preliminary,10th,Romantic
Alex Slobodyanik,Russia,22,Preliminary,Schumann,Kinderszenen Op.15,Preliminary,10th,Romantic
Alex Slobodyanik,Russia,22,Preliminary,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,10th,Contemporary
Alex Slobodyanik,Russia,22,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
Alex Slobodyanik,Russia,22,Semifinal Recital,Debussy,Suite Bergamasque,Preliminary,10th,Impressionistic
Alex Slobodyanik,Russia,22,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Alex Slobodyanik,Russia,22,Semifinal Recital,Handel,Suite in E minor,Preliminary,10th,Baroque
Alex Slobodyanik,Russia,22,Semifinal Recital,Chopin,Nocturne in D-flat major Op.27 No.2,Preliminary,10th,Romantic
Alex Slobodyanik,Russia,22,Semifinal Recital,Chopin,Sonata No.3 in B minor Op.58,Preliminary,10th,Romantic
Alex Slobodyanik,Russia,22,Final Concerti,Shostakovich,Piano Concerto No.1 in C minor Op.35,Preliminary,10th,Contemporary
Alex Slobodyanik,Russia,22,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,10th,Romantic
Ju-Ying Song,United States,27,Preliminary,Mozart,Nine Variations in C major on Lison dormait K.264,Preliminary,10th,Classical
Ju-Ying Song,United States,27,Preliminary,Debussy,Etudes Pour les cinq doigts,Preliminary,10th,Impressionistic
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les tierces,Preliminary,10th,Impressionistic
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les agrEments,Preliminary,10th,Impressionistic
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les sonoritEs opposEes,Preliminary,10th,Impressionistic
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les notes rEpEtEes,Preliminary,10th,Impressionistic
Ju-Ying Song,United States,27,Preliminary,Debussy,Etude Pour les huit doigts,Preliminary,10th,Impressionistic
Ju-Ying Song,United States,27,Preliminary,Liszt,Totentanz,Preliminary,10th,Romantic
Ju-Ying Song,United States,27,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
Ju-Ying Song,United States,27,Semifinal Recital,Schumann,Waldszenen Op.82,Preliminary,10th,Romantic
Ju-Ying Song,United States,27,Semifinal Recital,Busoni,Ten Variations on a Prelude by Chopin,Preliminary,10th,Romantic
Ju-Ying Song,United States,27,Semifinal Recital,Chopin,Nocturne in B major Op.62 No.1,Preliminary,10th,Romantic
Ju-Ying Song,United States,27,Semifinal Recital,Sessions,Sonata No.1,Preliminary,10th,Contemporary
Ju-Ying Song,United States,27,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Ju-Ying Song,United States,27,Semifinal Recital,Cowell,Four Experimental Pieces,Preliminary,10th,Contemporary
Ju-Ying Song,United States,27,Final Concerti,Shostakovich,Piano Concerto No.2 in F major Op.102,Preliminary,10th,Contemporary
Ju-Ying Song,United States,27,Final Concerti,Ravel,Piano Concerto for the Left Hand,Preliminary,10th,Impressionistic
Dmitri Teterin,Russia,25,Preliminary,Bach,Prelude and Fugue in B minor BWV 869,Preliminary,10th,Baroque
Dmitri Teterin,Russia,25,Preliminary,Prokofiev,Sonata No.6 in A major Op.82,Preliminary,10th,Contemporary
Dmitri Teterin,Russia,25,Preliminary,Scarlatti,Sonata in E major K.135,Preliminary,10th,Baroque
Dmitri Teterin,Russia,25,Preliminary,Scarlatti,Sonata in G minor K.8,Preliminary,10th,Baroque
Dmitri Teterin,Russia,25,Preliminary,Scarlatti,Sonata in F major K.17,Preliminary,10th,Baroque
Dmitri Teterin,Russia,25,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
Dmitri Teterin,Russia,25,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Dmitri Teterin,Russia,25,Semifinal Recital,Chopin,Twenty-four Etudes Op.10 and Op.25,Preliminary,10th,Romantic
Dmitri Teterin,Russia,25,Final Concerti,Mozart,Piano Concerto No.9 in E-flat major K.271,Preliminary,10th,Classical
Dmitri Teterin,Russia,25,Final Concerti,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,Preliminary,10th,Romantic
Albert Tiu,Philippines,28,Preliminary,Beethoven,Six Bagatelles Op.126,Preliminary,10th,Classical
Albert Tiu,Philippines,28,Preliminary,Bartók,SonataSz.80,Preliminary,10th,Contemporary
Albert Tiu,Philippines,28,Preliminary,Liszt,Venezia e Napoli,Preliminary,10th,Romantic
Albert Tiu,Philippines,28,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
Albert Tiu,Philippines,28,Semifinal Recital,Mendelssohn,Prelude and Fugue in E minor Op.35 No.1,Preliminary,10th,Romantic
Albert Tiu,Philippines,28,Semifinal Recital,Stockhausen,Klavierstücke Nos. 5 and 9,Preliminary,10th,Contemporary
Albert Tiu,Philippines,28,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Albert Tiu,Philippines,28,Semifinal Recital,Rachmaninoff,Sonata No.1 in D minor Op.28,Preliminary,10th,Romantic
Albert Tiu,Philippines,28,Final Concerti,Mozart,Piano Concerto No.27 in B-flat major K.595,Preliminary,10th,Classical
Albert Tiu,Philippines,28,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,10th,Romantic
Dimitri Vassilakis,Greece,29,Preliminary,Scarlatti,Sonata in F major K.183,Preliminary,10th,Baroque
Dimitri Vassilakis,Greece,29,Preliminary,Scarlatti,Sonata in F major K.17,Preliminary,10th,Baroque
Dimitri Vassilakis,Greece,29,Preliminary,Scarlatti,Sonata in G major K.454,Preliminary,10th,Baroque
Dimitri Vassilakis,Greece,29,Preliminary,Scarlatti,Sonata in G major K.432,Preliminary,10th,Baroque
Dimitri Vassilakis,Greece,29,Preliminary,Shostakovich,Twenty-Four Preludes Op.34,Preliminary,10th,Contemporary
Dimitri Vassilakis,Greece,29,Preliminary,Scriabin,"Sonata No.2 in G-sharp minor Op.19 (""Sonata-Fantasy"")",Preliminary,10th,Romantic
Dimitri Vassilakis,Greece,29,Preliminary,AlbEniz,Navarra,Preliminary,10th,Romantic
Dimitri Vassilakis,Greece,29,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
Dimitri Vassilakis,Greece,29,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Dimitri Vassilakis,Greece,29,Semifinal Recital,Schumann,Toccata in C major Op.7,Preliminary,10th,Romantic
Dimitri Vassilakis,Greece,29,Semifinal Recital,Beethoven,Sonata in A-flat major Op.110,Preliminary,10th,Classical
Dimitri Vassilakis,Greece,29,Semifinal Recital,Schubert,Sonata in G major D.894,Preliminary,10th,Romantic
Dimitri Vassilakis,Greece,29,Final Concerti,Mozart,Piano Concerto No.17 in G major K.453,Preliminary,10th,Classical
Dimitri Vassilakis,Greece,29,Final Concerti,Ravel,Piano Concerto in G major,Preliminary,10th,Impressionistic
George Vatchnadze,Georgia,29,Preliminary,Haydn,Sonata in E-flat major Hob.XVI:49,Preliminary,10th,Classical
George Vatchnadze,Georgia,29,Preliminary,Prokofiev,Sonata No.6 in A major Op.82,Preliminary,10th,Contemporary
George Vatchnadze,Georgia,29,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
George Vatchnadze,Georgia,29,Semifinal Recital,Scarlatti,Sonata in F minor K.466,Preliminary,10th,Baroque
George Vatchnadze,Georgia,29,Semifinal Recital,Scarlatti,Sonata in E major K.135,Preliminary,10th,Baroque
George Vatchnadze,Georgia,29,Semifinal Recital,Ravel,Gaspard de la nuit,Preliminary,10th,Impressionistic
George Vatchnadze,Georgia,29,Semifinal Recital,Stravinsky,Sonata (1924),Preliminary,10th,Contemporary
George Vatchnadze,Georgia,29,Semifinal Recital,Chopin,Ballade No.4 in F minor Op.52,Preliminary,10th,Romantic
George Vatchnadze,Georgia,29,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
George Vatchnadze,Georgia,29,Final Concerti,Mozart,Piano Concerto No.22 in E-flat major K.482,Preliminary,10th,Classical
George Vatchnadze,Georgia,29,Final Concerti,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,10th,Romantic
Lev Vinocour,Russia,26,Preliminary,Beethoven,Sonata in F major Op.54,Semifinal,10th,Classical
Lev Vinocour,Russia,26,Preliminary,Chopin,Polonaise in F-sharp minor Op.44,Semifinal,10th,Romantic
Lev Vinocour,Russia,26,Preliminary,Prokofiev,Ten Pieces Op.12,Semifinal,10th,Contemporary
Lev Vinocour,Russia,26,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Semifinal,10th,Romantic
Lev Vinocour,Russia,26,Semifinal Recital,Beethoven,"Sonata in E-flat major op.81a ""Les Adieux""",Semifinal,10th,Classical
Lev Vinocour,Russia,26,Semifinal Recital,Bolcom,Nine Bagatelles,Semifinal,10th,Contemporary
Lev Vinocour,Russia,26,Semifinal Recital,Berio,Three Pastorales (Wasserklavier(1965) Erdenklavier(1971) Feuerklavier(1989)),Semifinal,10th,Contemporary
Lev Vinocour,Russia,26,Semifinal Recital,Schumann,Symphonic Etudes Op.13,Semifinal,10th,Romantic
Lev Vinocour,Russia,26,Semifinal Recital,Strauss-Godowsky,Symphonic Metamorphosis on Die Fledermaus,Semifinal,10th,Romantic
Lev Vinocour,Russia,26,Final Concerti,Shostakovich,Piano Concerto No.1 in C minor Op.35,Semifinal,10th,Contemporary
Lev Vinocour,Russia,26,Final Concerti,Brahms,Piano Concerto No.2 in B-flat major Op.83,Semifinal,10th,Romantic
Dmitri Vorobieff,Russia,23,Preliminary,Beethoven,Sonata in A-flat major Op.110,Preliminary,10th,Classical
Dmitri Vorobieff,Russia,23,Preliminary,Scriabin,Etude in D-flat major Op.8 No.10,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Preliminary,Scriabin,Etude in C-sharp minor Op.42 No.5,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Preliminary,Scriabin,Mazurka Op.3 No.1,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Preliminary,Balakirev,Islamey,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Semifinal Recital,Bach-Feinberg,Largofrom the Organ Sonata in C major,Preliminary,10th,Baroque
Dmitri Vorobieff,Russia,23,Semifinal Recital,Chopin,Sonata No.3 in B minor Op.58,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Etude-Tableau in C minor Op.39 No.1,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Etude-Tableau in A minor Op.39 No.2,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Etude-Tableau in F-sharp minor Op.39 No.3,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Etude-Tableau in E-flat minor Op.39 No.5,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Semifinal Recital,Rachmaninoff,Sonata No.2 in B-flat minor Op.36,Preliminary,10th,Romantic
Dmitri Vorobieff,Russia,23,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,Preliminary,10th,Classical
Dmitri Vorobieff,Russia,23,Final Concerti,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,Preliminary,10th,Romantic
Yi Wu,Argentina,29,Preliminary,Granados,Goyescas: El amor y la muerte,Preliminary,10th,Romantic
Yi Wu,Argentina,29,Preliminary,Scarlatti,Sonata in F major K.151,Preliminary,10th,Baroque
Yi Wu,Argentina,29,Preliminary,Scarlatti,Sonata in D minor K.141,Preliminary,10th,Baroque
Yi Wu,Argentina,29,Preliminary,Chopin,Sonata No.2 in B-flat minor Op.35,Preliminary,10th,Romantic
Yi Wu,Argentina,29,Preliminary,Liszt,Mephisto Waltz No.1,Preliminary,10th,Romantic
Yi Wu,Argentina,29,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,10th,Romantic
Yi Wu,Argentina,29,Semifinal Recital,Liszt,Sonata in B minor,Preliminary,10th,Romantic
Yi Wu,Argentina,29,Semifinal Recital,Debussy,Images Book I,Preliminary,10th,Impressionistic
Yi Wu,Argentina,29,Semifinal Recital,Beethoven,Sonata in A-flat major Op.110,Preliminary,10th,Classical
Yi Wu,Argentina,29,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Yi Wu,Argentina,29,Final Concerti,Mozart,Piano Concerto No.15 in B-flat major K.450,Preliminary,10th,Classical
Yi Wu,Argentina,29,Final Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,10th,Romantic
Peter Miyamoto,United States,27,Preliminary,Chopin,Ballade No.1 in G minor Op.23,Preliminary,10th,Romantic
Peter Miyamoto,United States,27,Preliminary,Beethoven,"Sonata in E-flat major op.81a ""Les Adieux""",Preliminary,10th,Classical
Peter Miyamoto,United States,27,Preliminary,Chopin,Ballade No.4 in F minor Op.52,Preliminary,10th,Romantic
Peter Miyamoto,United States,27,Preliminary,Liszt,Transcendental Etude No.10,Preliminary,10th,Romantic
Peter Miyamoto,United States,27,Semifinal Chamber,Schumann,Piano Quintet in E-flat major Op.44,Preliminary,10th,Romantic
Peter Miyamoto,United States,27,Semifinal Recital,Berg,Sonata Op.1,Preliminary,10th,Contemporary
Peter Miyamoto,United States,27,Semifinal Recital,Beethoven,Sonata in E major Op.109,Preliminary,10th,Classical
Peter Miyamoto,United States,27,Semifinal Recital,Bolcom,Nine Bagatelles,Preliminary,10th,Contemporary
Peter Miyamoto,United States,27,Semifinal Recital,Liszt,Sonata in B minor,Preliminary,10th,Romantic
Peter Miyamoto,United States,27,Final Concerti,Beethoven,Piano Concerto No.3 in C minor Op.37,Preliminary,10th,Classical
Peter Miyamoto,United States,27,Final Concerti,Chopin,Piano Concerto No.1 in E minor Op.11,Preliminary,10th,Romantic
Jon Nakamatsu,United States,28,Preliminary,Brahms,Sonata in C major Op.1,1st,10th,Romantic
Jon Nakamatsu,United States,28,Preliminary,Stravinsky,Four Etudes Op.7,1st,10th,Contemporary
Jon Nakamatsu,United States,28,Preliminary,Chopin,Andante Spianato and Grande Polonaise Brillantein E-flat major Op.22,1st,10th,Romantic
Jon Nakamatsu,United States,28,Semifinal Chamber,Dvořák,Piano Quintet in A major Op.81,1st,10th,Romantic
Jon Nakamatsu,United States,28,Semifinal Recital,Franck-Bauer,Prelude Fugue and Variation Op.18,1st,10th,Romantic
