Competitior Name,Country of Origin,Age,Stage,Composer,Piece,Ranking,Cliburn Yr,Column3
Luca Buratto,Italy,20,Preliminary Recital 1,Haydn,Sonata in C Major Hob.XVI:50,Preliminary,14th,
Luca Buratto,Italy,20,Preliminary Recital 1,Schumann,Fantasy in C Major Op.17,Preliminary,14th,
Luca Buratto,Italy,20,Preliminary Recital 2,Bach,Toccata in C Minor BWV 911,Preliminary,14th,
Luca Buratto,Italy,20,Preliminary Recital 2,Schumann,Novelette in D Major Op.21 No.2,Preliminary,14th,
Luca Buratto,Italy,20,Preliminary Recital 2,Schumann,Novelette in F-sharp Minor Op.21 No.8,Preliminary,14th,
Luca Buratto,Italy,20,Preliminary Recital 2,Bartók,SonataSz.80,Preliminary,14th,
Luca Buratto,Italy,20,Semifinal Recital,Brahms,Variations and Fugue on a Theme of Handel Op.24,Preliminary,14th,
Luca Buratto,Italy,20,Semifinal Recital,Theofanidis,Birichino,Preliminary,14th,
Luca Buratto,Italy,20,Semifinal Recital,Debussy,Estampes,Preliminary,14th,
Luca Buratto,Italy,20,Semifinal Recital,Prokofiev,Sonata No.7 in B-flat Major Op.83,Preliminary,14th,
Luca Buratto,Italy,20,Semifinal Chamber,Brahms,Piano Quintet in F Minor Op.34,Preliminary,14th,
Luca Buratto,Italy,20,Final Concerti,Beethoven,Piano Concerto No.5 in E-flat Major Op.73,Preliminary,14th,
Luca Buratto,Italy,20,Final Concerti,Prokofiev,Piano Concerto No.3 in C Major Op.26,Preliminary,14th,
Sean Chen,United States,24,Preliminary Recital 1,Bach,French Suite No.5 in G Major BWV 816,2nd,14th,
Sean Chen,United States,24,Preliminary Recital 1,Bartók,Three Etudes Op.18,2nd,14th,
Sean Chen,United States,24,Preliminary Recital 1,Chopin,Three Mazurkas Op.59,2nd,14th,
Sean Chen,United States,24,Preliminary Recital 1,Scriabin,Sonata No.5 in f-sharp major Op.53,2nd,14th,
Sean Chen,United States,24,Preliminary Recital 2,Beethoven,"Sonata in B-flat major Op.106 ""Hammerklavier""",2nd,14th,
Sean Chen,United States,24,Semifinal Recital,Ligeti,Etude Book II No.13: L'escalier du diable,2nd,14th,
Sean Chen,United States,24,Semifinal Recital,Brahms,Variations on an Original Theme Op.21 No.1,2nd,14th,
Sean Chen,United States,24,Semifinal Recital,Ravel,Valses nobles et sentimentales,2nd,14th,
Sean Chen,United States,24,Semifinal Recital,Theofanidis,Birichino,2nd,14th,
Sean Chen,United States,24,Semifinal Recital,Stravinsky,Trois mouvements de PEtrouchka,2nd,14th,
Sean Chen,United States,24,Semifinal Chamber,Brahms,Piano Quintet in F Minor Op.34,2nd,14th,
Sean Chen,United States,24,Final Concerti,Beethoven,Piano Concerto No.5 in E-flat Major Op.73,2nd,14th,
Sean Chen,United States,24,Final Concerti,rachmaninoff,Piano Concerto No.3 in D Minor Op.30,2nd,14th,
Alexey Chernov,Russia,30,Preliminary Recital 1,Bach,Toccata in G Minor BWV 915,Semifinal,14th,
Alexey Chernov,Russia,30,Preliminary Recital 1,Scriabin,Three Etudes Op.65,Semifinal,14th,
Alexey Chernov,Russia,30,Preliminary Recital 1,Ravel,Gaspard de la nuit,Semifinal,14th,
Alexey Chernov,Russia,30,Preliminary Recital 2,Beethoven,Sonata No.32 in C Minor Op.111,Semifinal,14th,
Alexey Chernov,Russia,30,Preliminary Recital 2,Ligeti,Etude Book I No.6: Automne à Varsovie,Semifinal,14th,
Alexey Chernov,Russia,30,Preliminary Recital 2,Grieg,Waltz in A Minor Op.12 No.2,Semifinal,14th,
Alexey Chernov,Russia,30,Preliminary Recital 2,Grieg,Waltz in E Minor Op.38 No.7,Semifinal,14th,
Alexey Chernov,Russia,30,Preliminary Recital 2,Liszt,Mephisto Waltz No.1,Semifinal,14th,
Alexey Chernov,Russia,30,Semifinal Recital,Theofanidis,Birichino,Semifinal,14th,
Alexey Chernov,Russia,30,Semifinal Recital,Bartók,Etude Op.18 No.3,Semifinal,14th,
Alexey Chernov,Russia,30,Semifinal Recital,Scriabin,Sonata No.5 in f-sharp major Op.53,Semifinal,14th,
Alexey Chernov,Russia,30,Semifinal Recital,Purcell,Suite in C Major Z.666,Semifinal,14th,
Alexey Chernov,Russia,30,Semifinal Recital,Schumann,Symphonic Etudes Op.13,Semifinal,14th,
Alexey Chernov,Russia,30,Semifinal Chamber,Dvořák,Piano Quintet in A Major Op.81,Semifinal,14th,
Alexey Chernov,Russia,30,Final Concerti,Beethoven,Piano Concerto No.4 in G Major Op.58,Semifinal,14th,
Alexey Chernov,Russia,30,Final Concerti,rachmaninoff,Piano Concerto No.3 in D Minor Op.30,Semifinal,14th,
Sara Daneshpour,United States,26,Preliminary Recital 1,Schumann,"Variations on the Name ""Abegg "" Op.1",Preliminary,14th,
Sara Daneshpour,United States,26,Preliminary Recital 1,Chopin,Scherzo No.4 in E Major Op.54,Preliminary,14th,
Sara Daneshpour,United States,26,Preliminary Recital 1,rachmaninoff,Etude-tableau in C Minor Op.39 No.1,Preliminary,14th,
Sara Daneshpour,United States,26,Preliminary Recital 1,rachmaninoff,Etude-tableau in A Minor Op.39 No.2,Preliminary,14th,
Sara Daneshpour,United States,26,Preliminary Recital 1,rachmaninoff,Etude-tableau in F-sharp Minor Op.39 No.3,Preliminary,14th,
Sara Daneshpour,United States,26,Preliminary Recital 1,rachmaninoff,Etude-tableau in E-flat Minor Op.33 No.6,Preliminary,14th,
Sara Daneshpour,United States,26,Preliminary Recital 1,rachmaninoff,Etude-tableau in A Minor Op.39 No.6,Preliminary,14th,
Sara Daneshpour,United States,26,Preliminary Recital 2,Haydn,Sonata in F Major Hob.XVI:23,Preliminary,14th,
Sara Daneshpour,United States,26,Preliminary Recital 2,Granados,Goyescas: El amor y la muerte,Preliminary,14th,
Sara Daneshpour,United States,26,Preliminary Recital 2,Prokofiev,Sonata No.7 in B-flat Major Op.83,Preliminary,14th,
Sara Daneshpour,United States,26,Semifinal Recital,Scarlatti,Sonata in B Minor K.27,Preliminary,14th,
Sara Daneshpour,United States,26,Semifinal Recital,Scarlatti,Sonata in A Major K.212,Preliminary,14th,
Sara Daneshpour,United States,26,Semifinal Recital,rachmaninoff,Variations on a Theme of Corelli Op.42,Preliminary,14th,
Sara Daneshpour,United States,26,Semifinal Recital,Theofanidis,Birichino,Preliminary,14th,
Sara Daneshpour,United States,26,Semifinal Recital,Franck,Prelude Chorale and Fugue,Preliminary,14th,
Sara Daneshpour,United States,26,Semifinal Recital,Prokofiev,Toccata in D Minor Op.11,Preliminary,14th,
Sara Daneshpour,United States,26,Semifinal Chamber,Schumann,Piano Quintet in E-flat Major Op.44,Preliminary,14th,
Sara Daneshpour,United States,26,Final Concerti,Mozart,Piano Concerto No.20 in D Minor K.466,Preliminary,14th,
Sara Daneshpour,United States,26,Final Concerti,Chopin,Piano Concerto No.1 in E Minor Op.11,Preliminary,14th,
Alessandro Deljavan,Italy,26,Preliminary Recital 1,Bach,Partita No.5 in G Major BWV 829,Semifinal,14th,
Alessandro Deljavan,Italy,26,Preliminary Recital 1,Chopin,Twelve Etudes Op.25,Semifinal,14th,
Alessandro Deljavan,Italy,26,Preliminary Recital 2,Mozart,"Variations on Gluck's ""Unser dummer Pöbel meint "" K.455",Semifinal,14th,
Alessandro Deljavan,Italy,26,Preliminary Recital 2,Schumann,Fantasy in C Major Op.17,Semifinal,14th,
Alessandro Deljavan,Italy,26,Preliminary Recital 2,Schubert,Variation on a Waltz by Diabelli D. 718,Semifinal,14th,
Alessandro Deljavan,Italy,26,Semifinal Recital,Soler,Sonata in F-sharp Major R.90,Semifinal,14th,
Alessandro Deljavan,Italy,26,Semifinal Recital,Soler,Sonata in F Major R.89,Semifinal,14th,
Alessandro Deljavan,Italy,26,Semifinal Recital,Mendelssohn,Variations sErieuses Op.54,Semifinal,14th,
Alessandro Deljavan,Italy,26,Semifinal Recital,Theofanidis,Birichino,Semifinal,14th,
Alessandro Deljavan,Italy,26,Semifinal Recital,Beethoven,"Sonata in F Minor Op.57 ""Appassionata""",Semifinal,14th,
Alessandro Deljavan,Italy,26,Semifinal Chamber,Dvořák,Piano Quintet in A Major Op.81,Semifinal,14th,
Alessandro Deljavan,Italy,26,Final Concerti,Mozart,Piano Concerto No.22 in E-flat Major K.482,Semifinal,14th,
Alessandro Deljavan,Italy,26,Final Concerti,Brahms,Piano Concerto No.1 in D Minor Op.15,Semifinal,14th,
Fei-Fei Dong,China,22,Preliminary Recital 1,Clementi,Sonata in F-sharp Minor Op.25 No.5,Finalist,14th,
Fei-Fei Dong,China,22,Preliminary Recital 1,Schumann,Novelette in F-sharp Minor Op.21 No.8,Finalist,14th,
Fei-Fei Dong,China,22,Preliminary Recital 1,Chopin,Rondo in E-flat Major Op.16,Finalist,14th,
Fei-Fei Dong,China,22,Preliminary Recital 1,Liebermann,Gargoyles Op.29,Finalist,14th,
Fei-Fei Dong,China,22,Preliminary Recital 2,Scarlatti,Sonata in D Major K.96,Finalist,14th,
Fei-Fei Dong,China,22,Preliminary Recital 2,Scarlatti,Sonata in F Minor K.466,Finalist,14th,
Fei-Fei Dong,China,22,Preliminary Recital 2,Debussy,Danse,Finalist,14th,
Fei-Fei Dong,China,22,Preliminary Recital 2,Liszt,Sonata in B Minor,Finalist,14th,
Fei-Fei Dong,China,22,Semifinal Recital,Mozart,Sonata in D Major K.576,Finalist,14th,
Fei-Fei Dong,China,22,Semifinal Recital,Theofanidis,Birichino,Finalist,14th,
Fei-Fei Dong,China,22,Semifinal Recital,Chopin,Twenty-four Preludes Op.28,Finalist,14th,
Fei-Fei Dong,China,22,Semifinal Chamber,Brahms,Piano Quintet in F Minor Op.34,Finalist,14th,
Fei-Fei Dong,China,22,Final Concerti,Beethoven,Piano Concerto No.4 in G Major Op.58,Finalist,14th,
Fei-Fei Dong,China,22,Final Concerti,rachmaninoff,Piano Concerto No.3 in D Minor Op.30,Finalist,14th,
François Dumont,France,27,Preliminary Recital 1,Mozart,Sonata in A Minor K.310,Preliminary,14th,
François Dumont,France,27,Preliminary Recital 1,Ravel,Gaspard de la nuit,Preliminary,14th,
François Dumont,France,27,Preliminary Recital 1,Chopin,Scherzo No.3 in C-sharp Minor Op.39,Preliminary,14th,
François Dumont,France,27,Preliminary Recital 2,Debussy,Estampes,Preliminary,14th,
François Dumont,France,27,Preliminary Recital 2,Chopin,Sonata No.3 in B Minor Op.58,Preliminary,14th,
François Dumont,France,27,Semifinal Recital,Theofanidis,Birichino,Preliminary,14th,
François Dumont,France,27,Semifinal Recital,Liszt,Les jeux d'eaux à la Villa d'Este,Preliminary,14th,
François Dumont,France,27,Semifinal Recital,Liszt,Orage,Preliminary,14th,
François Dumont,France,27,Semifinal Recital,Liszt,Les cloches de Genève,Preliminary,14th,
François Dumont,France,27,Semifinal Recital,Liszt,VallEe d'Obermann,Preliminary,14th,
François Dumont,France,27,Semifinal Recital,Beethoven,Sonatain C Minor Op.111,Preliminary,14th,
François Dumont,France,27,Semifinal Chamber,Franck,Piano Quintet in F Minor,Preliminary,14th,
François Dumont,France,27,Final Concerti,Beethoven,Piano Concerto No.1 in C Major Op.15,Preliminary,14th,
François Dumont,France,27,Final Concerti,rachmaninoff,Rhapsody on a Theme of Paganini Op.43,Preliminary,14th,
Yury Favorin,Russia,26,Preliminary Recital 1,Schubert,Sonata in E-flat Major D.568,Preliminary,14th,
Yury Favorin,Russia,26,Preliminary Recital 1,Wagner-Liszt,Overture fromTannhäuser,Preliminary,14th,
Yury Favorin,Russia,26,Preliminary Recital 1,Boucourechliev,Orion.3,Preliminary,14th,
Yury Favorin,Russia,26,Preliminary Recital 2,Liszt,PensEe des morts,Preliminary,14th,
Yury Favorin,Russia,26,Preliminary Recital 2,Liszt,BEnEdiction de Dieu dans la solitude,Preliminary,14th,
Yury Favorin,Russia,26,Preliminary Recital 2,Liszt,PensEe des morts,Preliminary,14th,
Yury Favorin,Russia,26,Preliminary Recital 2,Liszt,Cantique d'amour,Preliminary,14th,
Yury Favorin,Russia,26,Semifinal Recital,Messiaen,Le courlis cendrE fromCatalogue d'oiseaux,Preliminary,14th,
Yury Favorin,Russia,26,Semifinal Recital,Prokofiev,Four Etudes Op.2,Preliminary,14th,
Yury Favorin,Russia,26,Semifinal Recital,Theofanidis,Birichino,Preliminary,14th,
Yury Favorin,Russia,26,Semifinal Recital,Liszt,Valse oubliEe No.3,Preliminary,14th,
Yury Favorin,Russia,26,Semifinal Recital,Alkan,Symphony for Piano Solo Op.39 Nos.4-7,Preliminary,14th,
Yury Favorin,Russia,26,Semifinal Chamber,Franck,Piano Quintet in F Minor,Preliminary,14th,
Yury Favorin,Russia,26,Final Concerti,Beethoven,Piano Concerto No.5 in E-flat Major Op.73,Preliminary,14th,
Yury Favorin,Russia,26,Final Concerti,rachmaninoff,Piano Concerto No.3 in D Minor Op.30,Preliminary,14th,
Lindsay Garritson,United States,25,Preliminary Recital 1,Liszt,Ballade No.2 in B Minor,Preliminary,14th,
Lindsay Garritson,United States,25,Preliminary Recital 1,Schubert,Klavierstück in E-flat Major D.946 No.2,Preliminary,14th,
Lindsay Garritson,United States,25,Preliminary Recital 1,Prokofiev,Sonata No.7 in B-flat Major Op.83,Preliminary,14th,
Lindsay Garritson,United States,25,Preliminary Recital 2,Mozart,Sonata in B-flat Major K.333,Preliminary,14th,
Lindsay Garritson,United States,25,Preliminary Recital 2,Liszt,Les jeux d'eaux à la Villa d'Este,Preliminary,14th,
Lindsay Garritson,United States,25,Preliminary Recital 2,Chopin,Ballade No.4 in F Minor Op.52,Preliminary,14th,
Lindsay Garritson,United States,25,Preliminary Recital 2,Liszt,Transcendental Etude No.8,Preliminary,14th,
Lindsay Garritson,United States,25,Semifinal Recital,Schumann,Sonata No.3 in F Minor Op.14,Preliminary,14th,
Lindsay Garritson,United States,25,Semifinal Recital,Ravel,Ondine fromGaspard de la nuit,Preliminary,14th,
Lindsay Garritson,United States,25,Semifinal Recital,Theofanidis,Birichino,Preliminary,14th,
Lindsay Garritson,United States,25,Semifinal Recital,Kreisler-Rachmaninoff,Liebesleid,Preliminary,14th,
Lindsay Garritson,United States,25,Semifinal Recital,Kreisler-Rachmaninoff,Liebesfreud,Preliminary,14th,
Lindsay Garritson,United States,25,Semifinal Chamber,Brahms,Piano Quintet in F Minor Op.34,Preliminary,14th,
Lindsay Garritson,United States,25,Final Concerti,Beethoven,Piano Concerto No.1 in C Major Op.15,Preliminary,14th,
Lindsay Garritson,United States,25,Final Concerti,Prokofiev,Piano Concerto No.2 in G Minor Op.16,Preliminary,14th,
Jayson Gillham,Australia-United Kingdom,26,Preliminary Recital 1,Bach,Toccata in G Major BWV 916,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Preliminary Recital 1,Ligeti,Etude Book I No.2: Cordes à vide,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Preliminary Recital 1,Ligeti,Etude Book I No.6: Automne à Varsovie,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Preliminary Recital 1,Ligeti,Etude Book II No.10: Der Zauberlehrling,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Preliminary Recital 1,Chopin,Sonata No.3 in B Minor Op.58,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Preliminary Recital 2,Beethoven,"Sonata in C major Op.53 ""Waldstein""",Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Preliminary Recital 2,Liszt,Sonetto 123 del Petrarca,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Preliminary Recital 2,Liszt,Spanish Rhapsody,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Semifinal Recital,Theofanidis,Birichino,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Semifinal Recital,Chopin,Rondo in E-flat Major Op.16,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Semifinal Recital,Debussy,Etude Pour les degrEs chromatiques,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Semifinal Recital,Debussy,Etude Pour les arpèges composEs,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Semifinal Recital,Debussy,Etude Pour les accords,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Semifinal Recital,Brahms,Variations and Fugue on a Theme of Handel Op.24,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Semifinal Chamber,Schumann,Piano Quintet in E-flat Major Op.44,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Final Concerti,Beethoven,Piano Concerto No.4 in G Major Op.58,Semifinal,14th,
Jayson Gillham,Australia-United Kingdom,26,Final Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat Minor Op.23,Semifinal,14th,
Giuseppe Greco,Italy,23,Preliminary Recital 1,Beethoven,Sonata in E-flat Major Op.31 No.3,Preliminary,14th,
Giuseppe Greco,Italy,23,Preliminary Recital 1,Liszt,Ballade No.2 in B Minor,Preliminary,14th,
Giuseppe Greco,Italy,23,Preliminary Recital 1,Debussy,L'isle joyeuse,Preliminary,14th,
Giuseppe Greco,Italy,23,Preliminary Recital 2,Chopin,Polonaise-fantasy in A-flat Major Op.61,Preliminary,14th,
Giuseppe Greco,Italy,23,Preliminary Recital 2,Prokofiev,Sonata No.8 in B-flat Major Op.84,Preliminary,14th,
Giuseppe Greco,Italy,23,Semifinal Recital,Theofanidis,Birichino,Preliminary,14th,
Giuseppe Greco,Italy,23,Semifinal Recital,Scarlatti,Sonata in D Minor K.1,Preliminary,14th,
Giuseppe Greco,Italy,23,Semifinal Recital,Schumann,Fantasiestücke Op.12,Preliminary,14th,
Giuseppe Greco,Italy,23,Semifinal Recital,Liszt,Fantasy and Fugue on BACH,Preliminary,14th,
Giuseppe Greco,Italy,23,Semifinal Chamber,Schumann,Piano Quintet in E-flat Major Op.44,Preliminary,14th,
Giuseppe Greco,Italy,23,Final Concerti,Mozart,Piano Concerto No.20 in D Minor K.466,Preliminary,14th,
Giuseppe Greco,Italy,23,Final Concerti,Brahms,Piano Concerto No.1 in D Minor Op.15,Preliminary,14th,
Ruoyu Huang,China,24,Preliminary Recital 1,Haydn,Sonata in E Major Hob.XVI:31,Preliminary,14th,
Ruoyu Huang,China,24,Preliminary Recital 1,Chopin,Etude in E Minor Op.25 No.5,Preliminary,14th,
Ruoyu Huang,China,24,Preliminary Recital 1,Chopin,Twenty-four Preludes Op.28,Preliminary,14th,
Ruoyu Huang,China,24,Preliminary Recital 2,Schumann,Fantasy in C Major Op.17,Preliminary,14th,
Ruoyu Huang,China,24,Preliminary Recital 2,Debussy,Ce qu'a vu le vent d'Ouest from Preludes Book I,Preliminary,14th,
Ruoyu Huang,China,24,Preliminary Recital 2,Debussy,Minstrels from Preludes Book I,Preliminary,14th,
Ruoyu Huang,China,24,Preliminary Recital 2,Balakirev,Islamey,Preliminary,14th,
Ruoyu Huang,China,24,Semifinal Recital,Theofanidis,Birichino,Preliminary,14th,
Ruoyu Huang,China,24,Semifinal Recital,Schumann,Davidsbündlertänze Op.6,Preliminary,14th,
Ruoyu Huang,China,24,Semifinal Recital,Ravel,La valse,Preliminary,14th,
Ruoyu Huang,China,24,Semifinal Chamber,Dvořák,Piano Quintet in A Major Op.81,Preliminary,14th,
Ruoyu Huang,China,24,Final Concerti,Mozart,Piano Concerto No.21 in C Major K.467,Preliminary,14th,
Ruoyu Huang,China,24,Final Concerti,rachmaninoff,Piano Concerto No.2 in C Minor Op.18,Preliminary,14th,
Claire Huangci,United States,23,Preliminary Recital 1,Beethoven,Sonata in A Major Op.101,Semifinal,14th,
Claire Huangci,United States,23,Preliminary Recital 1,Mendelssohn,Fantasy in F-sharp Minor Op.28 (Scottish Sonata),Semifinal,14th,
Claire Huangci,United States,23,Preliminary Recital 1,rachmaninoff,Prelude in E Minor Op.32 No.4,Semifinal,14th,
Claire Huangci,United States,23,Preliminary Recital 1,rachmaninoff,Prelude in G Major Op.32 No.5,Semifinal,14th,
Claire Huangci,United States,23,Preliminary Recital 1,rachmaninoff,Prelude in F Minor Op.32 No.6,Semifinal,14th,
Claire Huangci,United States,23,Preliminary Recital 1,Kapustin,Etude Op.40 No.1,Semifinal,14th,
Claire Huangci,United States,23,Preliminary Recital 2,Schubert,Drei Klavierstücke D.946,Semifinal,14th,
Claire Huangci,United States,23,Preliminary Recital 2,Tchaikovsky-Pletnev,Excerpts fromThe Sleeping Beauty: Introduction; Danse des pages; Vision d'aurore; Andante; La fEe d'argent; Le chat bottE et la chatte blanche; Le canari qui chante; Adagio; Finale,Semifinal,14th,
Claire Huangci,United States,23,Semifinal Recital,Theofanidis,Birichino,Semifinal,14th,
Claire Huangci,United States,23,Semifinal Recital,Beethoven,"Sonata in E-flat major op.81a ""Les Adieux""",Semifinal,14th,
Claire Huangci,United States,23,Semifinal Recital,Schumann,Symphonic Etudes Op.13,Semifinal,14th,
Claire Huangci,United States,23,Semifinal Recital,Prokofiev,Romeo and Juliet before Parting Op.75 No.10,Semifinal,14th,
Claire Huangci,United States,23,Semifinal Chamber,Dvořák,Piano Quintet in A Major Op.81,Semifinal,14th,
Claire Huangci,United States,23,Final Concerti,Beethoven,Piano Concerto No.3 in C Minor Op.37,Semifinal,14th,
Claire Huangci,United States,23,Final Concerti,Prokofiev,Piano Concerto No.3 in C Major Op.26,Semifinal,14th,
Vadym Kholodenko,Ukraine,26,Preliminary Recital 1,Adams,China Gates,1st,14th,
Vadym Kholodenko,Ukraine,26,Preliminary Recital 1,rachmaninoff,Sonata No.1 in D Minor Op.28,1st,14th,
